Gene stable ID,Gene name,Transcript stable ID,Ensembl Canonical,Chromosome/scaffold name
ENSG00000225491,UBE2Q2P4Y,ENST00000433767,1.0,Y
ENSG00000224827,LINC00265-2P,ENST00000413372,1.0,Y
ENSG00000233740,CICP2,ENST00000420675,1.0,Y
ENSG00000248792,SEPTIN14P22,ENST00000509776,1.0,Y
ENSG00000279274,,ENST00000624575,1.0,Y
ENSG00000234399,RBMY2XP,ENST00000447471,1.0,Y
ENSG00000227439,TTTY17B,ENST00000441906,1.0,Y
ENSG00000224210,TRIM60P5Y,ENST00000413946,1.0,Y
ENSG00000232003,ZNF736P12Y,ENST00000443152,1.0,Y
ENSG00000235412,TTTY4B,ENST00000420149,1.0,Y
ENSG00000183795,BPY2B,ENST00000382392,1.0,Y
ENSG00000240566,,ENST00000432862,1.0,Y
ENSG00000236379,ZNF736P4Y,ENST00000454995,1.0,Y
ENSG00000274899,,ENST00000619436,1.0,Y
ENSG00000223641,TTTY17C,ENST00000421387,1.0,Y
ENSG00000227633,RBMY2YP,ENST00000423333,1.0,Y
ENSG00000279115,,ENST00000624491,1.0,Y
ENSG00000233652,CICP1,ENST00000416803,1.0,Y
ENSG00000233944,LINC00265-3P,ENST00000447588,1.0,Y
ENSG00000223636,UBE2Q2P5Y,ENST00000413867,1.0,Y
ENSG00000172297,GOLGA2P3Y,ENST00000416946,1.0,Y
ENSG00000278242,RN7SL725P,ENST00000606439,1.0,Y
ENSG00000284380,,ENST00000623198,1.0,Y
ENSG00000172294,CSPG4P4Y,ENST00000333235,1.0,Y
ENSG00000240450,CSPG4P1Y,ENST00000306641,1.0,Y
ENSG00000239304,DNM1P48,ENST00000419538,1.0,Y
ENSG00000233619,,ENST00000437571,1.0,Y
ENSG00000197092,GOLGA6L16P,ENST00000441780,1.0,Y
ENSG00000235583,,ENST00000421819,1.0,Y
ENSG00000237823,CDY19P,ENST00000411668,1.0,Y
ENSG00000229709,USP9YP36,ENST00000424581,1.0,Y
ENSG00000232064,USP9YP33,ENST00000412220,1.0,Y
ENSG00000225609,CDY20P,ENST00000447528,1.0,Y
ENSG00000270535,ELOCP34,ENST00000604436,1.0,Y
ENSG00000225287,OFD1P13Y,ENST00000431179,1.0,Y
ENSG00000225256,TRAPPC2P5,ENST00000426293,1.0,Y
ENSG00000223856,RAB9AP2,ENST00000443911,1.0,Y
ENSG00000235004,USP9YP30,ENST00000430729,1.0,Y
ENSG00000252426,RNU1-107P,ENST00000516617,1.0,Y
ENSG00000231141,TTTY3,ENST00000417334,1.0,Y
ENSG00000232614,USP9YP9,ENST00000429406,1.0,Y
ENSG00000225326,USP9YP19,ENST00000412165,1.0,Y
ENSG00000223406,XKRYP5,ENST00000449659,1.0,Y
ENSG00000215506,TPTE2P4,ENST00000258589,1.0,Y
ENSG00000224240,CYCSP49,ENST00000420810,1.0,Y
ENSG00000227629,SLC25A15P1,ENST00000456738,1.0,Y
ENSG00000237917,PARP4P1,ENST00000435945,1.0,Y
ENSG00000231514,CCNQP2,ENST00000435741,1.0,Y
ENSG00000172288,CDY1,ENST00000306609,1.0,Y
ENSG00000226941,RBMY1J,ENST00000250831,1.0,Y
ENSG00000238074,TSPY9,ENST00000440215,1.0,Y
ENSG00000289826,,ENST00000700775,1.0,Y
ENSG00000242875,RBMY1B,ENST00000383020,1.0,Y
ENSG00000234414,RBMY1A1,ENST00000382707,1.0,Y
ENSG00000234795,RFTN1P1,ENST00000455527,1.0,Y
ENSG00000290323,,ENST00000651261,1.0,Y
ENSG00000225516,FAM197Y5,ENST00000423213,1.0,Y
ENSG00000290330,FAM197Y5,ENST00000615605,1.0,Y
ENSG00000234803,FAM197Y2,ENST00000598351,1.0,Y
ENSG00000290332,,ENST00000448006,1.0,Y
ENSG00000243040,RBMY2FP,ENST00000420346,1.0,Y
ENSG00000290336,RBMY2FP,ENST00000303922,1.0,Y
ENSG00000173357,,ENST00000455422,1.0,Y
ENSG00000290342,,ENST00000311828,1.0,Y
ENSG00000236718,RBMY2QP,ENST00000429799,1.0,Y
ENSG00000290344,,ENST00000651645,1.0,Y
ENSG00000224657,RBMY2BP,ENST00000451071,1.0,Y
ENSG00000290348,,ENST00000400578,1.0,Y
ENSG00000250204,TTTY23B,ENST00000442790,1.0,Y
ENSG00000290369,TTTY23B,ENST00000451467,1.0,Y
ENSG00000274196,FAM197Y4,ENST00000622692,1.0,Y
ENSG00000290373,FAM197Y4,ENST00000616275,1.0,Y
ENSG00000225685,TSPY5P,ENST00000426936,1.0,Y
ENSG00000290378,,ENST00000456541,1.0,Y
ENSG00000180910,TTTY11,ENST00000651367,1.0,Y
ENSG00000290381,TTTY11,ENST00000253470,1.0,Y
ENSG00000224060,ARSLP1,ENST00000420443,1.0,Y
ENSG00000290435,,ENST00000430152,1.0,Y
ENSG00000234830,FAM197Y9,ENST00000505707,1.0,Y
ENSG00000290448,FAM197Y9,ENST00000451062,1.0,Y
ENSG00000230066,FAM197Y3,ENST00000618346,1.0,Y
ENSG00000290607,FAM197Y3,ENST00000427622,1.0,Y
ENSG00000242153,OFD1P6Y,ENST00000451061,1.0,Y
ENSG00000290716,TTTY9A,ENST00000432335,1.0,Y
ENSG00000250868,XKRY,ENST00000510392,1.0,Y
ENSG00000290724,XKRY,ENST00000624960,1.0,Y
ENSG00000244646,XKRYP7,ENST00000442362,1.0,Y
ENSG00000282909,,ENST00000634531,1.0,Y
ENSG00000288686,,ENST00000683447,1.0,Y
ENSG00000290840,XGY2,ENST00000681940,1.0,Y
ENSG00000227289,HSFY3P,ENST00000444242,1.0,Y
ENSG00000290841,,ENST00000652562,1.0,Y
ENSG00000235462,TAB3P1,ENST00000452645,1.0,Y
ENSG00000290852,,ENST00000439217,1.0,Y
ENSG00000241859,ANOS2P,ENST00000472227,1.0,Y
ENSG00000290853,,ENST00000652544,1.0,Y
ENSG00000223637,RBMY2EP,ENST00000456360,1.0,Y
ENSG00000290954,,ENST00000444169,1.0,Y
ENSG00000239533,GOLGA2P2Y,ENST00000423852,1.0,Y
ENSG00000291016,GOLGA2P2Y,ENST00000398377,1.0,Y
ENSG00000215580,BCORP1,ENST00000513194,1.0,Y
ENSG00000291031,BCORP1,ENST00000650676,1.0,Y
ENSG00000278212,,ENST00000620700,1.0,Y
ENSG00000291032,,ENST00000652671,1.0,Y
ENSG00000131002,TXLNGY,ENST00000445715,1.0,Y
ENSG00000291033,TXLNGY,ENST00000700762,1.0,Y
ENSG00000206159,GYG2P1,ENST00000382965,1.0,Y
ENSG00000291034,,ENST00000651802,1.0,Y
ENSG00000232235,CDY3P,ENST00000454543,1.0,Y
ENSG00000224408,USP9YP22,ENST00000438971,1.0,Y
ENSG00000238154,USP9YP4,ENST00000424401,1.0,Y
ENSG00000232924,ELOCP4,ENST00000420090,1.0,Y
ENSG00000197038,RBMY1A3P,ENST00000382670,1.0,Y
ENSG00000275310,,ENST00000610661,1.0,Y
ENSG00000232808,TTTY20,ENST00000434487,1.0,Y
ENSG00000233803,TSPY4,ENST00000426950,1.0,Y
ENSG00000228383,FAM197Y7,ENST00000433321,1.0,Y
ENSG00000286120,,ENST00000432892,1.0,Y
ENSG00000188656,TSPY7P,ENST00000431358,1.0,Y
ENSG00000237802,FAM197Y6,ENST00000442145,1.0,Y
ENSG00000286173,,ENST00000420524,1.0,Y
ENSG00000229549,TSPY8,ENST00000287721,1.0,Y
ENSG00000228927,TSPY3,ENST00000457222,1.0,Y
ENSG00000215540,RBMY2CP,ENST00000448575,1.0,Y
ENSG00000293249,,ENST00000458444,1.0,Y
ENSG00000215507,RBMY2DP,ENST00000448881,1.0,Y
ENSG00000293280,,ENST00000400476,1.0,Y
ENSG00000239893,ZNF736P9Y,ENST00000439586,1.0,Y
ENSG00000293305,,ENST00000651148,1.0,Y
ENSG00000225560,FAM197Y8,ENST00000450145,1.0,Y
ENSG00000293362,FAM197Y8,ENST00000426661,1.0,Y
ENSG00000099725,PRKY,ENST00000533551,1.0,Y
ENSG00000293442,PRKY,ENST00000528056,1.0,Y
ENSG00000228786,SEPTIN14P23,ENST00000427373,1.0,Y
ENSG00000290725,XKRYP7,ENST00000623874,1.0,Y
ENSG00000290726,FAM41AY2,ENST00000641637,1.0,Y
ENSG00000292327,PPP2R3B,ENST00000711115,1.0,Y
ENSG00000292328,RPL14P5,ENST00000711122,1.0,Y
ENSG00000292329,,ENST00000711121,1.0,Y
ENSG00000292330,,ENST00000711120,1.0,Y
ENSG00000292331,ASMTL-AS1,ENST00000711134,1.0,Y
ENSG00000292332,IL3RA,ENST00000711219,1.0,Y
ENSG00000292333,P2RY8,ENST00000711216,1.0,Y
ENSG00000292334,SLC25A6,ENST00000711214,1.0,Y
ENSG00000292335,,ENST00000711211,1.0,Y
ENSG00000292336,ASMT,ENST00000711209,1.0,Y
ENSG00000292337,DHRSX-IT1,ENST00000711205,1.0,Y
ENSG00000292338,DHRSX,ENST00000711204,1.0,Y
ENSG00000292339,ASMTL,ENST00000711197,1.0,Y
ENSG00000292340,LINC02968,ENST00000711190,1.0,Y
ENSG00000292341,LINC00106,ENST00000711189,1.0,Y
ENSG00000292342,LINC00685,ENST00000711187,1.0,Y
ENSG00000292343,AKAP17A,ENST00000711132,1.0,Y
ENSG00000292344,PLCXD1,ENST00000711179,1.0,Y
ENSG00000292345,ZBED1,ENST00000711172,1.0,Y
ENSG00000292346,MIR6089,ENST00000711167,1.0,Y
ENSG00000292347,LINC00102,ENST00000711166,1.0,Y
ENSG00000292348,CD99,ENST00000711160,1.0,Y
ENSG00000292349,,ENST00000711150,1.0,Y
ENSG00000292350,Metazoa_SRP,ENST00000711149,1.0,Y
ENSG00000292351,,ENST00000711148,1.0,Y
ENSG00000292352,FABP5P13,ENST00000711147,1.0,Y
ENSG00000292353,KRT18P53,ENST00000711146,1.0,Y
ENSG00000292354,SHOX,ENST00000711142,1.0,Y
ENSG00000292355,MIR3690,ENST00000711140,1.0,Y
ENSG00000292356,RNA5SP498,ENST00000711139,1.0,Y
ENSG00000292357,CSF2RA,ENST00000711138,1.0,Y
ENSG00000292358,GTPBP6,ENST00000711233,1.0,Y
ENSG00000292359,,ENST00000711234,1.0,Y
ENSG00000292360,,ENST00000711235,1.0,Y
ENSG00000292361,CD99P1,ENST00000711244,1.0,Y
ENSG00000292362,CD99P1,ENST00000711251,1.0,Y
ENSG00000292363,CRLF2,ENST00000711254,1.0,Y
ENSG00000292364,AMD1P2,ENST00000711258,1.0,Y
ENSG00000292365,DPH3P2,ENST00000711259,1.0,Y
ENSG00000292366,VAMP7,ENST00000711260,1.0,Y
ENSG00000292367,ELOCP24,ENST00000711266,1.0,Y
ENSG00000292368,TRPC6P1,ENST00000711267,1.0,Y
ENSG00000292369,,ENST00000711268,1.0,Y
ENSG00000292370,WASIR1,ENST00000711269,1.0,Y
ENSG00000292371,DDX11L16,ENST00000711270,1.0,Y
ENSG00000292372,WASH6P,ENST00000711272,1.0,Y
ENSG00000292373,IL9R,ENST00000711286,1.0,Y
ENSG00000286057,,ENST00000652328,1.0,21
ENSG00000286146,,ENST00000652246,1.0,21
ENSG00000278678,CYCSP41,ENST00000616920,1.0,21
ENSG00000279647,,ENST00000624595,1.0,21
ENSG00000280372,,ENST00000624662,1.0,21
ENSG00000179381,OR4K11P,ENST00000431829,1.0,21
ENSG00000278931,,ENST00000624291,1.0,21
ENSG00000286148,,ENST00000651888,1.0,21
ENSG00000280436,,ENST00000623201,1.0,21
ENSG00000279720,SOWAHCP2,ENST00000624968,1.0,21
ENSG00000279477,,ENST00000623518,1.0,21
ENSG00000279303,,ENST00000623962,1.0,21
ENSG00000274333,,ENST00000623914,1.0,21
ENSG00000280614,,ENST00000625598,1.0,21
ENSG00000280018,,ENST00000623165,1.0,21
ENSG00000280330,CTBP2P10,ENST00000624153,1.0,21
ENSG00000240770,C21orf91-OT1,ENST00000430815,1.0,21
ENSG00000234159,RBPMSLP,ENST00000433427,1.0,21
ENSG00000229336,SREK1IP1P1,ENST00000282964,1.0,21
ENSG00000279062,CDRT15P8,ENST00000623954,1.0,21
ENSG00000224141,MIR548XHG,ENST00000671206,1.0,21
ENSG00000233676,FDPSP6,ENST00000425091,1.0,21
ENSG00000226580,RPL39P40,ENST00000445481,1.0,21
ENSG00000235965,,ENST00000450653,1.0,21
ENSG00000227075,,ENST00000452500,1.0,21
ENSG00000225735,NEK4P1,ENST00000433383,1.0,21
ENSG00000232193,,ENST00000440372,1.0,21
ENSG00000288094,,ENST00000662613,1.0,21
ENSG00000226771,,ENST00000425058,1.0,21
ENSG00000198618,PPIAP22,ENST00000358455,1.0,21
ENSG00000226818,SLC6A6P1,ENST00000413933,1.0,21
ENSG00000279177,CTBP2P9,ENST00000624906,1.0,21
ENSG00000286033,,ENST00000651312,1.0,21
ENSG00000234340,,ENST00000433524,1.0,21
ENSG00000231755,CHODL-AS1,ENST00000447175,1.0,21
ENSG00000228592,D21S2088E,ENST00000656174,1.0,21
ENSG00000237569,TUBAP1,ENST00000425085,1.0,21
ENSG00000286155,,ENST00000651830,1.0,21
ENSG00000279064,,ENST00000623723,1.0,21
ENSG00000154646,TMPRSS15,ENST00000284885,1.0,21
ENSG00000275592,VN1R7P,ENST00000619242,1.0,21
ENSG00000219368,ZNF299P,ENST00000406845,1.0,21
ENSG00000288578,,ENST00000673790,1.0,21
ENSG00000277991,,ENST00000623374,1.0,21
ENSG00000225906,,ENST00000438328,1.0,21
ENSG00000228184,SNX19P1,ENST00000444901,1.0,21
ENSG00000244278,,ENST00000424017,1.0,21
ENSG00000287801,,ENST00000668921,1.0,21
ENSG00000276077,,ENST00000625096,1.0,21
ENSG00000273872,SLC25A15P4,ENST00000614260,1.0,21
ENSG00000279851,,ENST00000623370,1.0,21
ENSG00000215326,GPX1P2,ENST00000429271,1.0,21
ENSG00000223870,,ENST00000426609,1.0,21
ENSG00000279895,,ENST00000624042,1.0,21
ENSG00000279501,,ENST00000623236,1.0,21
ENSG00000231238,LINC00349,ENST00000652806,1.0,13
ENSG00000154639,CXADR,ENST00000284878,1.0,21
ENSG00000277282,IGHV1OR21-1,ENST00000622028,1.0,21
ENSG00000287612,,ENST00000661152,1.0,21
ENSG00000215005,HSPD1P7,ENST00000447985,1.0,21
ENSG00000226043,,ENST00000444130,1.0,21
ENSG00000233215,LINC01687,ENST00000669715,1.0,21
ENSG00000231058,MSANTD2P1,ENST00000445341,1.0,21
ENSG00000279186,,ENST00000624506,1.0,21
ENSG00000215353,C1QBPP1,ENST00000400117,1.0,21
ENSG00000227716,,ENST00000433101,1.0,21
ENSG00000237444,,ENST00000423389,1.0,21
ENSG00000217026,RPL10P1,ENST00000447844,1.0,21
ENSG00000238265,LINC00317,ENST00000419069,1.0,21
ENSG00000229306,,ENST00000457565,1.0,21
ENSG00000278181,,ENST00000620221,1.0,21
ENSG00000226204,,ENST00000449840,1.0,21
ENSG00000229289,,ENST00000424219,1.0,21
ENSG00000286222,,ENST00000652402,1.0,21
ENSG00000226935,LINC00161,ENST00000412526,1.0,21
ENSG00000232079,LINC01697,ENST00000426534,1.0,21
ENSG00000102699,PARP4,ENST00000381989,1.0,13
ENSG00000224832,LINC01689,ENST00000416218,1.0,21
ENSG00000279156,,ENST00000623771,1.0,21
ENSG00000278106,,ENST00000612331,1.0,21
ENSG00000228708,,ENST00000455391,1.0,21
ENSG00000231136,,ENST00000454567,1.0,21
ENSG00000230641,USP12-DT,ENST00000452222,1.0,13
ENSG00000230233,,ENST00000416002,1.0,21
ENSG00000234439,KRT18P2,ENST00000447938,1.0,21
ENSG00000226996,,ENST00000434859,1.0,21
ENSG00000286012,,ENST00000651349,1.0,21
ENSG00000231620,,ENST00000433210,1.0,21
ENSG00000027001,MIPEP,ENST00000382172,1.0,13
ENSG00000233545,CYCSP33,ENST00000414485,1.0,13
ENSG00000285840,,ENST00000648233,1.0,13
ENSG00000269099,LSP1P1,ENST00000599825,1.0,13
ENSG00000288103,,ENST00000668417,1.0,13
ENSG00000215604,ZNF962P,ENST00000443465,1.0,13
ENSG00000283579,,ENST00000637583,1.0,13
ENSG00000224329,LINC00297,ENST00000453470,1.0,13
ENSG00000142207,URB1,ENST00000382751,1.0,21
ENSG00000286032,,ENST00000651130,1.0,21
ENSG00000232263,KRTAP25-1,ENST00000416044,1.0,21
ENSG00000279213,SNX18P10,ENST00000625014,1.0,21
ENSG00000286091,,ENST00000651001,1.0,21
ENSG00000279990,RPSAP68,ENST00000625020,1.0,21
ENSG00000102781,KATNAL1,ENST00000380615,1.0,13
ENSG00000238185,,ENST00000433788,1.0,13
ENSG00000224511,LINC00365,ENST00000413591,1.0,13
ENSG00000278496,,ENST00000619632,1.0,13
ENSG00000271429,RPL17P51,ENST00000605218,1.0,13
ENSG00000228036,HSPD1P9,ENST00000420325,1.0,13
ENSG00000280208,GGT4P,ENST00000623672,1.0,13
ENSG00000240868,C1QTNF9-AS1,ENST00000449656,1.0,13
ENSG00000236444,UBE2L5,ENST00000635918,1.0,13
ENSG00000154721,JAM2,ENST00000480456,1.0,21
ENSG00000286902,,ENST00000660906,1.0,21
ENSG00000132952,USPL1,ENST00000255304,1.0,13
ENSG00000234730,,ENST00000428205,1.0,21
ENSG00000223822,EEF1A1P1,ENST00000447052,1.0,21
ENSG00000233480,LINC01683,ENST00000652251,1.0,21
ENSG00000232117,LINC00384,ENST00000437721,1.0,13
ENSG00000230972,,ENST00000421604,1.0,21
ENSG00000232102,MTCO3P2,ENST00000457365,1.0,13
ENSG00000236332,,ENST00000666822,1.0,21
ENSG00000260583,,ENST00000567517,1.0,21
ENSG00000224018,,ENST00000661367,1.0,21
ENSG00000273115,,ENST00000608410,1.0,21
ENSG00000231986,,ENST00000441465,1.0,21
ENSG00000225267,RPL8P2,ENST00000430538,1.0,21
ENSG00000231236,,ENST00000420186,1.0,21
ENSG00000233236,LINC02573,ENST00000436373,1.0,21
ENSG00000280082,,ENST00000623768,1.0,21
ENSG00000226983,LINC01692,ENST00000441009,1.0,21
ENSG00000232855,,ENST00000433310,1.0,21
ENSG00000156282,CLDN17,ENST00000286808,1.0,21
ENSG00000166265,CYYR1,ENST00000652641,1.0,21
ENSG00000232260,BTF3L4P1,ENST00000413813,1.0,21
ENSG00000189403,HMGB1,ENST00000341423,1.0,13
ENSG00000223563,,ENST00000426771,1.0,21
ENSG00000288542,,ENST00000636651,1.0,13
ENSG00000243927,MRPS6,ENST00000399312,1.0,21
ENSG00000224405,LINC00572,ENST00000450264,1.0,13
ENSG00000274351,,ENST00000610528,1.0,13
ENSG00000232512,,ENST00000453802,1.0,21
ENSG00000273167,,ENST00000382141,1.0,13
ENSG00000222042,,ENST00000656005,1.0,21
ENSG00000215369,RPL37P3,ENST00000456825,1.0,21
ENSG00000215317,THUMPD1P1,ENST00000400014,1.0,21
ENSG00000259981,,ENST00000565564,1.0,21
ENSG00000235097,LINC00330,ENST00000414562,1.0,13
ENSG00000218198,RPS20P32,ENST00000456044,1.0,13
ENSG00000215533,LINC00189,ENST00000447125,1.0,21
ENSG00000233259,FABP3P2,ENST00000453169,1.0,13
ENSG00000215351,PPIAP1,ENST00000448832,1.0,21
ENSG00000275294,LINC02340,ENST00000620494,1.0,13
ENSG00000279381,,ENST00000623217,1.0,21
ENSG00000235514,LLPHP2,ENST00000436405,1.0,21
ENSG00000179141,MTUS2-AS1,ENST00000323380,1.0,13
ENSG00000234052,LINC01673,ENST00000662686,1.0,21
ENSG00000188694,KRTAP24-1,ENST00000340345,1.0,21
ENSG00000281181,,ENST00000627981,1.0,21
ENSG00000198743,SLC5A3,ENST00000381151,1.0,21
ENSG00000219592,NCSTNP1,ENST00000406229,1.0,21
ENSG00000280243,MTCO1P1,ENST00000624263,1.0,21
ENSG00000159259,CHAF1B,ENST00000314103,1.0,21
ENSG00000236532,LINC01695,ENST00000453420,1.0,21
ENSG00000279167,,ENST00000625098,1.0,21
ENSG00000102753,KPNA3,ENST00000261667,1.0,13
ENSG00000233997,LINC01425,ENST00000425979,1.0,21
ENSG00000276958,,ENST00000615276,1.0,13
ENSG00000278477,,ENST00000621360,1.0,13
ENSG00000278996,,ENST00000623664,1.0,21
ENSG00000230403,LINC01066,ENST00000415283,1.0,13
ENSG00000233206,RPS3AP1,ENST00000413190,1.0,21
ENSG00000165475,CRYL1,ENST00000298248,1.0,13
ENSG00000237879,LINC00398,ENST00000414407,1.0,13
ENSG00000260388,LINC00562,ENST00000566385,1.0,13
ENSG00000277020,,ENST00000618162,1.0,13
ENSG00000223782,RPS21P8,ENST00000413365,1.0,13
ENSG00000213411,RBM22P2,ENST00000393978,1.0,13
ENSG00000230710,LINC00332,ENST00000455241,1.0,13
ENSG00000275202,,ENST00000619666,1.0,13
ENSG00000102547,CAB39L,ENST00000409308,1.0,13
ENSG00000286779,,ENST00000667510,1.0,13
ENSG00000229473,RGS17P1,ENST00000423358,1.0,13
ENSG00000270809,CHCHD2P11,ENST00000604283,1.0,13
ENSG00000274317,LINC02334,ENST00000667295,1.0,13
ENSG00000232786,TIMM9P3,ENST00000428659,1.0,13
ENSG00000279124,IGSF3P1,ENST00000625078,1.0,13
ENSG00000225179,LINC00457,ENST00000440160,1.0,13
ENSG00000223724,RAD17P2,ENST00000451754,1.0,13
ENSG00000215049,PRDX2P1,ENST00000450181,1.0,13
ENSG00000232643,LINC00385,ENST00000435044,1.0,13
ENSG00000156304,SCAF4,ENST00000286835,1.0,21
ENSG00000120675,DNAJC15,ENST00000379221,1.0,13
ENSG00000234772,LINC00412,ENST00000667032,1.0,13
ENSG00000132975,GPR12,ENST00000405846,1.0,13
ENSG00000224524,CYCSP42,ENST00000450823,1.0,21
ENSG00000233300,EIF4A1P1,ENST00000420241,1.0,21
ENSG00000227342,LINC00307,ENST00000451410,1.0,21
ENSG00000243008,,ENST00000453498,1.0,13
ENSG00000229025,,ENST00000435878,1.0,21
ENSG00000236758,MTUS2-AS2,ENST00000434779,1.0,13
ENSG00000271850,LINC02343,ENST00000664334,1.0,13
ENSG00000279025,,ENST00000623378,1.0,13
ENSG00000274316,ZNF646P1,ENST00000621811,1.0,13
ENSG00000287460,,ENST00000663979,1.0,13
ENSG00000271190,RPP40P2,ENST00000603596,1.0,13
ENSG00000231910,GAMTP2,ENST00000430917,1.0,13
ENSG00000154654,NCAM2,ENST00000400546,1.0,21
ENSG00000226956,,ENST00000416641,1.0,21
ENSG00000237527,,ENST00000416182,1.0,21
ENSG00000237731,RNGTTP1,ENST00000420965,1.0,21
ENSG00000281383,,ENST00000629969,1.0,21
ENSG00000218549,OR4K12P,ENST00000406538,1.0,21
ENSG00000230198,RPL37P4,ENST00000448908,1.0,21
ENSG00000273492,APP-DT,ENST00000608591,1.0,21
ENSG00000132970,WASF3,ENST00000335327,1.0,13
ENSG00000279690,,ENST00000624800,1.0,21
ENSG00000235564,,ENST00000447405,1.0,21
ENSG00000229962,,ENST00000665316,1.0,21
ENSG00000227721,RPSAP64,ENST00000451820,1.0,21
ENSG00000224421,ATP5MFP1,ENST00000444161,1.0,21
ENSG00000234107,TPT1P1,ENST00000458495,1.0,21
ENSG00000224598,RPS5P2,ENST00000415238,1.0,21
ENSG00000229437,LINC00366,ENST00000657759,1.0,13
ENSG00000231231,LINC01423,ENST00000414189,1.0,21
ENSG00000232986,,ENST00000452207,1.0,13
ENSG00000232560,LINC01549,ENST00000440664,1.0,21
ENSG00000227330,,ENST00000432412,1.0,21
ENSG00000279211,,ENST00000623408,1.0,21
ENSG00000156284,CLDN8,ENST00000399899,1.0,21
ENSG00000287109,,ENST00000659278,1.0,21
ENSG00000227090,,ENST00000446404,1.0,21
ENSG00000222018,C21orf140,ENST00000410005,1.0,21
ENSG00000224247,,ENST00000433588,1.0,21
ENSG00000237609,LINC02943,ENST00000440714,1.0,21
ENSG00000279534,,ENST00000624405,1.0,21
ENSG00000272958,,ENST00000608289,1.0,21
ENSG00000272657,,ENST00000362077,1.0,21
ENSG00000279648,,ENST00000624164,1.0,21
ENSG00000225298,LINC00113,ENST00000411460,1.0,21
ENSG00000223741,PSMD4P1,ENST00000433951,1.0,21
ENSG00000237138,HUNK-AS1,ENST00000437109,1.0,21
ENSG00000214955,,ENST00000427022,1.0,21
ENSG00000279967,,ENST00000624806,1.0,21
ENSG00000286103,,ENST00000652368,1.0,21
ENSG00000237735,,ENST00000444868,1.0,21
ENSG00000142149,HUNK,ENST00000270112,1.0,21
ENSG00000277047,,ENST00000667279,1.0,13
ENSG00000275945,EIF3FP1,ENST00000613970,1.0,21
ENSG00000154642,C21orf91,ENST00000284881,1.0,21
ENSG00000230479,LNCTSI,ENST00000429588,1.0,21
ENSG00000184856,LINC00308,ENST00000657104,1.0,21
ENSG00000279718,SNX18P12,ENST00000624821,1.0,21
ENSG00000159256,MORC3,ENST00000400485,1.0,21
ENSG00000159086,PAXBP1,ENST00000331923,1.0,21
ENSG00000271486,NIPA2P3,ENST00000603349,1.0,21
ENSG00000205929,C21orf62,ENST00000479548,1.0,21
ENSG00000280441,,ENST00000651813,1.0,21
ENSG00000279784,,ENST00000623587,1.0,21
ENSG00000234083,,ENST00000433344,1.0,21
ENSG00000228861,RPL23AP12,ENST00000467573,1.0,21
ENSG00000286149,,ENST00000652220,1.0,21
ENSG00000230323,LINC00159,ENST00000414877,1.0,21
ENSG00000230379,,ENST00000444178,1.0,21
ENSG00000133110,POSTN,ENST00000379747,1.0,13
ENSG00000234590,GNG5P5,ENST00000420444,1.0,13
ENSG00000158270,COLEC12,ENST00000400256,1.0,18
ENSG00000264964,TWSG1-DT,ENST00000584509,1.0,18
ENSG00000265514,LINC01892,ENST00000656896,1.0,18
ENSG00000266441,ARHGAP28-AS1,ENST00000577327,1.0,18
ENSG00000287065,,ENST00000669383,1.0,18
ENSG00000265316,,ENST00000577527,1.0,18
ENSG00000267425,LINC01928,ENST00000591029,1.0,18
ENSG00000265188,,ENST00000580230,1.0,18
ENSG00000263505,SLC25A3P3,ENST00000584914,1.0,18
ENSG00000265257,,ENST00000578850,1.0,18
ENSG00000266767,,ENST00000579509,1.0,18
ENSG00000279885,,ENST00000623868,1.0,18
ENSG00000264575,LINC00526,ENST00000581067,1.0,18
ENSG00000264775,PPIAP14,ENST00000577627,1.0,18
ENSG00000261627,,ENST00000563503,1.0,18
ENSG00000266065,,ENST00000582033,1.0,18
ENSG00000102531,FNDC3A,ENST00000492622,1.0,13
ENSG00000286709,,ENST00000653315,1.0,13
ENSG00000234213,FHP1,ENST00000442741,1.0,13
ENSG00000274549,,ENST00000617064,1.0,13
ENSG00000279499,,ENST00000623049,1.0,13
ENSG00000225350,FREM2-AS1,ENST00000448887,1.0,13
ENSG00000183722,LHFPL6,ENST00000379589,1.0,13
ENSG00000231894,WDR95P,ENST00000425638,1.0,13
ENSG00000232647,POLR3KP1,ENST00000449146,1.0,13
ENSG00000279325,,ENST00000625090,1.0,13
ENSG00000274090,,ENST00000617598,1.0,13
ENSG00000234421,SLC25A5P4,ENST00000418448,1.0,13
ENSG00000141401,IMPA2,ENST00000269159,1.0,18
ENSG00000225249,LINC00378,ENST00000658247,1.0,13
ENSG00000277040,,ENST00000621992,1.0,13
ENSG00000227213,SPATA13-AS1,ENST00000430733,1.0,13
ENSG00000232162,USP12-AS1,ENST00000440657,1.0,13
ENSG00000271901,,ENST00000606365,1.0,13
ENSG00000234701,PRDX3P3,ENST00000447765,1.0,13
ENSG00000266153,,ENST00000584896,1.0,18
ENSG00000271140,PRR20FP,ENST00000603320,1.0,13
ENSG00000272461,,ENST00000606879,1.0,18
ENSG00000214263,RPSAP53,ENST00000433498,1.0,13
ENSG00000285935,,ENST00000650558,1.0,13
ENSG00000223717,DNAJA1P1,ENST00000425106,1.0,13
ENSG00000266613,COP1P1,ENST00000579008,1.0,18
ENSG00000237092,LINC01065,ENST00000660057,1.0,13
